user_id,communityId,community_size
2216151008,5545,24442
571135299,5545,24442
27578383,5545,24442
2926366047,5545,24442
59053238,5545,24442
3120903722,5545,24442
49468746,5545,24442
193158134,5545,24442
3056067609,5545,24442
2727554061,5545,24442
2767689713,5545,24442
714775615,5545,24442
525641764,5545,24442
3243886973,5545,24442
235337115,5545,24442
853246909,5545,24442
563840329,5545,24442
133487623,5545,24442
767403506,5545,24442
34987581,5545,24442
496047483,5545,24442
106702194,5545,24442
134240162,5545,24442
63551817,5545,24442
22795268,5545,24442
32434738,5545,24442
174933742,5545,24442
2184497766,5545,24442
48209683,5545,24442
25068053,5545,24442
1299258126,5545,24442
519648487,5545,24442
190141122,5545,24442
34488436,5545,24442
2872192978,5545,24442
1252953110,5545,24442
2824045665,5545,24442
2187356456,5545,24442
628638850,5545,24442
1239669606,5545,24442
58949711,5545,24442
2909547865,5545,24442
146439811,5545,24442
2997910595,5545,24442
366149273,5545,24442
65931246,5545,24442
920189155,5545,24442
2614948556,5545,24442
40679921,5545,24442
3177419908,5545,24442
3327376767,5545,24442
3248061330,5545,24442
3342890380,5545,24442
2920144524,5545,24442
1713653154,5545,24442
1072649036,5545,24442
261968316,5545,24442
1154293459,5545,24442
330475176,5545,24442
1206146882,5545,24442
1453418317,5545,24442
1125386582,5545,24442
236182540,5545,24442
26107852,5545,24442
3207707014,5545,24442
57051207,5545,24442
755958397,5545,24442
383418826,5545,24442
22456513,5545,24442
821923680,5545,24442
571917936,5545,24442
1338047336,5545,24442
876642224,5545,24442
347627434,5545,24442
930566035,5545,24442
2183324798,5545,24442
2396831130,5545,24442
126197204,5545,24442
2216585815,5545,24442
413398594,5545,24442
2570972747,5545,24442
840439387,5545,24442
905898240,5545,24442
63621626,5545,24442
35216399,5545,24442
3255043150,5545,24442
1631841212,5545,24442
33810385,5545,24442
2255679314,5545,24442
143831025,5545,24442
591951432,5545,24442
863171418,5545,24442
2758422311,5545,24442
596779638,5545,24442
42656372,5545,24442
2865733200,5545,24442
33611715,5545,24442
2193094410,5545,24442
2769638045,5545,24442
803535978,5545,24442
172699937,5545,24442
3248002086,5545,24442
932558718,5545,24442
291729326,5545,24442
531819301,5545,24442
40614984,5545,24442
2922120687,5545,24442
523782755,5545,24442
21424216,5545,24442
61866666,5545,24442
1692555433,5545,24442
525954207,5545,24442
2599136157,5545,24442
472280781,5545,24442
26278305,5545,24442
3027306700,5545,24442
1208242087,5545,24442
37787301,5545,24442
1653887586,5545,24442
2169498667,5545,24442
2429027815,5545,24442
315461934,5545,24442
14726230,5545,24442
2819021406,5545,24442
2997665350,5545,24442
1947900744,5545,24442
1668265830,5545,24442
1966172701,5545,24442
455181695,5545,24442
611350965,5545,24442
17968063,5545,24442
314858337,5545,24442
1202676206,5545,24442
532793173,5545,24442
255951248,5545,24442
250952665,5545,24442
1360863397,5545,24442
2167674121,5545,24442
52050137,5545,24442
1909314529,5545,24442
194934206,5545,24442
1023649345,5545,24442
2894101200,5545,24442
182265955,5545,24442
31257796,5545,24442
86441511,5545,24442
73025974,5545,24442
1947303967,5545,24442
790398000,5545,24442
36700664,5545,24442
1840174130,5545,24442
596700256,5545,24442
426937245,5545,24442
1527537360,5545,24442
3281568229,5545,24442
2499988608,5545,24442
61015562,5545,24442
279159905,5545,24442
3266978148,5545,24442
58708159,5545,24442
61577676,5545,24442
1960768950,5545,24442
32642412,5545,24442
833650770,5545,24442
540106220,5545,24442
264935205,5545,24442
18673125,5545,24442
552089644,5545,24442
69519762,5545,24442
301416337,5545,24442
191662607,5545,24442
3023335539,5545,24442
831006242,5545,24442
250192923,5545,24442
1049681827,5545,24442
2707454293,5545,24442
384478857,5545,24442
884893716,5545,24442
2601940993,5545,24442
2598353443,5545,24442
2258027514,5545,24442
457712573,5545,24442
155388582,5545,24442
525654398,5545,24442
2222235055,5545,24442
423745681,5545,24442
453330524,5545,24442
2980186012,5545,24442
216402324,5545,24442
3020455940,5545,24442
17597022,5545,24442
26019773,5545,24442
33588485,5545,24442
1415594922,5545,24442
196871565,5545,24442
908368650,5545,24442
3238923147,5545,24442
56838981,5545,24442
1216651544,5545,24442
2230475432,5545,24442
1219144500,5545,24442
2919907586,5545,24442
587782307,5545,24442
2906473932,5545,24442
54439846,5545,24442
32765764,5545,24442
2249861570,5545,24442
36673331,5545,24442
553276371,5545,24442
3228223291,5545,24442
208842021,5545,24442
112614146,5545,24442
3145424584,5545,24442
2895550656,5545,24442
17953982,5545,24442
1355662832,5545,24442
555287426,5545,24442
40601752,5545,24442
828151412,5545,24442
90691812,5545,24442
17367879,5545,24442
475690797,5545,24442
131156304,5545,24442
39140979,5545,24442
189625992,5545,24442
110611375,5545,24442
503603385,5545,24442
182911593,5545,24442
102455486,5545,24442
747883651,5545,24442
1321393400,5545,24442
480979390,5545,24442
158453150,5545,24442
245637898,5545,24442
333598618,5545,24442
29357555,5545,24442
54211009,5545,24442
121793078,5545,24442
455452299,5545,24442
373331421,5545,24442
582202048,5545,24442
612363846,5545,24442
23272075,5545,24442
16132734,5545,24442
82224636,5545,24442
848076936,5545,24442
31388726,5545,24442
120306239,5545,24442
23580008,5545,24442
581128300,5545,24442
22219473,5545,24442
18521067,5545,24442
37248934,5545,24442
14668277,5545,24442
205072937,5545,24442
19504935,5545,24442
127724253,5545,24442
49351221,5545,24442
318393568,5545,24442
18388923,5545,24442
69071310,5545,24442
2510877549,5545,24442
92995077,5545,24442
49702710,5545,24442
337466567,5545,24442
23010592,5545,24442
1952216526,5545,24442
335636640,5545,24442
317960648,5545,24442
25451991,5545,24442
304296756,5545,24442
437994716,5545,24442
2882477540,5545,24442
326309990,5545,24442
242047504,5545,24442
3201406413,5545,24442
2936489040,5545,24442
386699681,5545,24442
57762831,5545,24442
262332918,5545,24442
278546748,5545,24442
131121173,5545,24442
39076082,5545,24442
393758557,5545,24442
3379164785,5545,24442
229491643,5545,24442
25975551,5545,24442
277743569,5545,24442
35619095,5545,24442
1613651070,5545,24442
34160624,5545,24442
276353099,5545,24442
19785653,5545,24442
190800327,5545,24442
17474417,5545,24442
855347106,5545,24442
427878325,5545,24442
20335940,5545,24442
444983577,5545,24442
1475915258,5545,24442
715194083,5545,24442
1337297528,5545,24442
114330902,5545,24442
435077701,5545,24442
3221002602,5545,24442
262199631,5545,24442
3102525728,5545,24442
98757167,5545,24442
2717876204,5545,24442
2879986746,5545,24442
885696506,5545,24442
2170178961,5545,24442
531510828,5545,24442
339426994,5545,24442
2787720983,5545,24442
2871246446,5545,24442
17665210,5545,24442
2875392347,5545,24442
224790874,5545,24442
47850420,5545,24442
84454644,5545,24442
18167420,5545,24442
1347667004,5545,24442
2218616982,5545,24442
875809039,5545,24442
18378801,5545,24442
2495610757,5545,24442
331659184,5545,24442
16206579,5545,24442
151594872,5545,24442
80622283,5545,24442
14275816,5545,24442
431364524,5545,24442
2614352281,5545,24442
18880715,5545,24442
573190121,5545,24442
1043557206,5545,24442
2166723912,5545,24442
3035236380,5545,24442
34082620,5545,24442
2952155973,5545,24442
500403310,5545,24442
18386792,5545,24442
23921732,5545,24442
806075419,5545,24442
21268744,5545,24442
58380642,5545,24442
19467085,5545,24442
3043498889,5545,24442
123171022,5545,24442
408224915,5545,24442
158591411,5545,24442
18259256,5545,24442
1934950548,5545,24442
1356406826,5545,24442
244267877,5545,24442
469801511,5545,24442
3060513752,5545,24442
2900480370,5545,24442
2303897060,5545,24442
3003971951,5545,24442
16490787,5545,24442
2381462282,5545,24442
175370325,5545,24442
194981709,5545,24442
587727514,5545,24442
976901094,5545,24442
14306228,5545,24442
3345915579,5545,24442
40212578,5545,24442
2440681825,5545,24442
1301899668,5545,24442
18652760,5545,24442
194159438,5545,24442
1317865058,5545,24442
2505808614,5545,24442
1421969736,5545,24442
2891911385,5545,24442
37120752,5545,24442
191574187,5545,24442
3303230253,5545,24442
47766764,5545,24442
370187032,5545,24442
17759437,5545,24442
1087252760,5545,24442
933480204,5545,24442
16740432,5545,24442
61776145,5545,24442
17907878,5545,24442
1024838798,5545,24442
798651920,5545,24442
1123268714,5545,24442
1355485801,5545,24442
182347444,5545,24442
2426577733,5545,24442
290902344,5545,24442
19048952,5545,24442
185505217,5545,24442
71654624,5545,24442
576311581,5545,24442
107583743,5545,24442
18128814,5545,24442
295344416,5545,24442
737578796,5545,24442
546886420,5545,24442
3046840980,5545,24442
2219955198,5545,24442
2373026731,5545,24442
60259105,5545,24442
30244836,5545,24442
45285656,5545,24442
1287302246,5545,24442
26695954,5545,24442
282371758,5545,24442
17099193,5545,24442
427722309,5545,24442
2214755390,5545,24442
2686761836,5545,24442
90114466,5545,24442
378115192,5545,24442
1733798858,5545,24442
531629036,5545,24442
176614899,5545,24442
1963441988,5545,24442
527414877,5545,24442
159930435,5545,24442
785930497,5545,24442
109302759,5545,24442
2785130772,5545,24442
260250743,5545,24442
51202097,5545,24442
1714575576,5545,24442
264418829,5545,24442
14184598,5545,24442
406443172,5545,24442
962773670,5545,24442
19869928,5545,24442
35241709,5545,24442
267848795,5545,24442
1948370293,5545,24442
29997780,5545,24442
734912982,5545,24442
60089073,5545,24442
1293155360,5545,24442
19843008,5545,24442
205629938,5545,24442
1249578344,5545,24442
429182236,5545,24442
21827845,5545,24442
15276984,5545,24442
416311798,5545,24442
65917182,5545,24442
3189848989,5545,24442
314010085,5545,24442
2215881811,5545,24442
3118927695,5545,24442
838210111,5545,24442
2258342448,5545,24442
2544366819,5545,24442
513876097,5545,24442
1961684689,5545,24442
17572116,5545,24442
33791390,5545,24442
531547747,5545,24442
795448,5545,24442
585654298,5545,24442
35767980,5545,24442
516846940,5545,24442
2767166387,5545,24442
19364942,5545,24442
1403922198,5545,24442
370702394,5545,24442
15135191,5545,24442
2155827710,5545,24442
2376537889,5545,24442
890872201,5545,24442
19628613,5545,24442
1046001414,5545,24442
908064396,5545,24442
58853276,5545,24442
901733456,5545,24442
41541406,5545,24442
435360967,5545,24442
14790095,5545,24442
491914798,5545,24442
16568993,5545,24442
458658954,5545,24442
1146946760,5545,24442
2319600528,5545,24442
897690919,5545,24442
2162983369,5545,24442
77714800,5545,24442
282220986,5545,24442
273410096,5545,24442
494283547,5545,24442
161115748,5545,24442
526461138,5545,24442
421414419,5545,24442
2820916967,5545,24442
737696442,5545,24442
551433344,5545,24442
719937601,5545,24442
836285976,5545,24442
2350784760,5545,24442
335586066,5545,24442
3276054314,5545,24442
477290331,5545,24442
892355978,5545,24442
37583680,5545,24442
403715681,5545,24442
1355075588,5545,24442
52527466,5545,24442
913517954,5545,24442
19421879,5545,24442
3081362486,5545,24442
185895066,5545,24442
805972376,5545,24442
562277996,5545,24442
10153432,5545,24442
2508872994,5545,24442
524329211,5545,24442
36514310,5545,24442
198012457,5545,24442
709889478,5545,24442
15264378,5545,24442
38845139,5545,24442
843575874,5545,24442
926330563,5545,24442
66120866,5545,24442
11203972,5545,24442
23088741,5545,24442
338744449,5545,24442
63489388,5545,24442
29210791,5545,24442
163709877,5545,24442
3194885499,5545,24442
468567311,5545,24442
1907138881,5545,24442
2960949718,5545,24442
169630464,5545,24442
818128632,5545,24442
3011275989,5545,24442
70477603,5545,24442
79188561,5545,24442
18524109,5545,24442
1961848159,5545,24442
372574346,5545,24442
3010923167,5545,24442
549477661,5545,24442
857121152,5545,24442
248248377,5545,24442
298647861,5545,24442
529564536,5545,24442
28230213,5545,24442
2850419329,5545,24442
368793771,5545,24442
16693309,5545,24442
145537458,5545,24442
2427440598,5545,24442
541328418,5545,24442
455394184,5545,24442
288337039,5545,24442
51237727,5545,24442
29464077,5545,24442
1415789017,5545,24442
578742822,5545,24442
2416254386,5545,24442
3351519664,5545,24442
903089292,5545,24442
2220976086,5545,24442
475334960,5545,24442
35302015,5545,24442
23007492,5545,24442
2554652730,5545,24442
69328749,5545,24442
1018603818,5545,24442
521416047,5545,24442
601066975,5545,24442
58074747,5545,24442
111582977,5545,24442
44772728,5545,24442
243666396,5545,24442
102258516,5545,24442
525986755,5545,24442
231837439,5545,24442
709975616,5545,24442
233630926,5545,24442
336904434,5545,24442
2209510030,5545,24442
141154921,5545,24442
89325423,5545,24442
575064729,5545,24442
